Drug	Concentration	Strain	ControlConc	Rep	SampleID	OD	BackgroundCorrect	PercentInhib
Caspofungin	81	StrainB3	1350	Rep1	Plate_29_24hr_K24	0.0996	-0.000400000000000011	0.98070025619129
Posaconazole	0.01	StrainB3	25	Rep1	Plate_29_24hr_L1	0.3025	0.2025	0.634158838599488
Posaconazole	0.05002	StrainB3	125	Rep1	Plate_29_24hr_L2	0.1054	0.00539999999999999	0.970794192997438
DMSO-100	0	StrainB3	100	Rep1	Plate_29_24hr_L3	0.4094	0.3094	0.451579846285226
Posaconazole	0.10003	StrainB3	250	Rep1	Plate_29_24hr_L4	0.0998	-0.000200000000000006	0.980358667805295
Posaconazole	0.05	StrainB3	25	Rep1	Plate_29_24hr_L5	0.2007	0.1007	0.80802732707088
Posaconazole	0.1	StrainB3	50	Rep1	Plate_29_24hr_L6	0.0999	-0.000100000000000003	0.980187873612297
Posaconazole	0.2	StrainB3	100	Rep1	Plate_29_24hr_L7	0.1004	0.000399999999999998	0.97933390264731
Posaconazole	0.33	StrainB3	165	Rep1	Plate_29_24hr_L8	0.099	-0.001	0.981725021349274
Posaconazole	0.5	StrainB3	250	Rep1	Plate_29_24hr_L9	0.1002	0.000199999999999992	0.979675491033305
Posaconazole	0.6	StrainB3	300	Rep1	Plate_29_24hr_L10	0.1009	0.000899999999999998	0.978479931682323
Posaconazole	0.75	StrainB3	375	Rep1	Plate_29_24hr_L11	0.2148	0.1148	0.783945345858241
DMSO-250	0	StrainB3	250	Rep1	Plate_29_24hr_L12	0.4094	0.3094	0.451579846285226
Posaconazole	1	StrainB3	500	Rep1	Plate_29_24hr_L13	0.0991	-0.000900000000000012	0.981554227156277
Posaconazole	1.35	StrainB3	675	Rep1	Plate_29_24hr_L14	0.1049	0.00489999999999999	0.971648163962425
Posaconazole	2	StrainB3	25	Rep1	Plate_29_24hr_L15	0.0965	-0.0035	0.98599487617421
Posaconazole	4	StrainB3	50	Rep1	Plate_29_24hr_L16	0.0962	-0.00380000000000001	0.986507258753202
Posaconazole	6	StrainB3	75	Rep1	Plate_29_24hr_L17	0.0929	-0.00710000000000001	0.992143467122118
Posaconazole	8	StrainB3	100	Rep1	Plate_29_24hr_L18	0.0972	-0.00280000000000001	0.984799316823228
Posaconazole	10	StrainB3	125	Rep1	Plate_29_24hr_L19	0.0934	-0.00660000000000001	0.991289496157131
Posaconazole	12	StrainB3	150	Rep1	Plate_29_24hr_L20	0.0969	-0.00310000000000001	0.98531169940222
Posaconazole	14	StrainB3	175	Rep1	Plate_29_24hr_L21	0.0942	-0.0058	0.989923142613151
Posaconazole	16	StrainB3	200	Rep1	Plate_29_24hr_L22	0.0963	-0.00370000000000001	0.986336464560205
Posaconazole	18	StrainB3	225	Rep1	Plate_29_24hr_L23	0.098	-0.002	0.983432963279248
Posaconazole	20	StrainB3	250	Rep1	Plate_29_24hr_L24	0.1016	0.00159999999999999	0.977284372331341
Clioquinol	0.01	StrainB3	25	Rep1	Plate_29_24hr_M1	0.3888	0.2888	0.486763450042699
Clioquinol	0.05002	StrainB3	125	Rep1	Plate_29_24hr_M2	0.3116	0.2116	0.618616567036721
DMSO-100	0	StrainB3	100	Rep1	Plate_29_24hr_M3	0.2762	0.1762	0.679077711357814
Clioquinol	0.10003	StrainB3	250	Rep1	Plate_29_24hr_M4	0.4335	0.3335	0.410418445772844
Clioquinol	0.05	StrainB3	25	Rep1	Plate_29_24hr_M5	0.3333	0.2333	0.581554227156277
Clioquinol	0.1	StrainB3	50	Rep1	Plate_29_24hr_M6	0.5725	0.4725	0.173014517506405
Clioquinol	0.2	StrainB3	100	Rep1	Plate_29_24hr_M7	0.3448	0.2448	0.561912894961571
Clioquinol	0.33	StrainB3	165	Rep1	Plate_29_24hr_M8	0.1055	0.00549999999999999	0.970623398804441
Clioquinol	0.5	StrainB3	250	Rep1	Plate_29_24hr_M9	0.1055	0.00549999999999999	0.970623398804441
Clioquinol	0.6	StrainB3	300	Rep1	Plate_29_24hr_M10	0.0942	-0.0058	0.989923142613151
Clioquinol	0.75	StrainB3	375	Rep1	Plate_29_24hr_M11	0.0914	-0.00860000000000001	0.994705380017079
DMSO-250	0	StrainB3	250	Rep1	Plate_29_24hr_M12	0.3914	0.2914	0.482322801024765
Clioquinol	1	StrainB3	500	Rep1	Plate_29_24hr_M13	0.0922	-0.0078	0.9933390264731
Clioquinol	1.35	StrainB3	675	Rep1	Plate_29_24hr_M14	0.1004	0.000399999999999998	0.97933390264731
Clioquinol	2	StrainB3	25	Rep1	Plate_29_24hr_M15	0.0933	-0.00670000000000001	0.991460290350128
Clioquinol	4	StrainB3	50	Rep1	Plate_29_24hr_M16	0.0927	-0.0073	0.992485055508113
Clioquinol	6	StrainB3	75	Rep1	Plate_29_24hr_M17	0.0916	-0.0084	0.994363791631085
Clioquinol	8	StrainB3	100	Rep1	Plate_29_24hr_M18	0.0986	-0.00140000000000001	0.982408198121264
Clioquinol	10	StrainB3	125	Rep1	Plate_29_24hr_M19	0.0943	-0.00570000000000001	0.989752348420154
Clioquinol	12	StrainB3	150	Rep1	Plate_29_24hr_M20	0.0927	-0.0073	0.992485055508113
Clioquinol	14	StrainB3	175	Rep1	Plate_29_24hr_M21	0.0919	-0.00810000000000001	0.993851409052092
Clioquinol	16	StrainB3	200	Rep1	Plate_29_24hr_M22	0.0913	-0.0087	0.994876174210077
Clioquinol	18	StrainB3	225	Rep1	Plate_29_24hr_M23	0.0942	-0.0058	0.989923142613151
Clioquinol	20	StrainB3	250	Rep1	Plate_29_24hr_M24	0.115	0.015	0.954397950469684
Amphotericine	0.01	StrainB3	25	Rep1	Plate_29_24hr_N1	0.4723	0.3723	0.344150298889838
Amphotericine	0.05002	StrainB3	125	Rep1	Plate_29_24hr_N2	0.2953	0.1953	0.646456020495303
DMSO-100	0	StrainB3	100	Rep1	Plate_29_24hr_N3	0.3455	0.2455	0.560717335610589
Amphotericine	0.10003	StrainB3	250	Rep1	Plate_29_24hr_N4	0.1245	0.0245	0.938172502134927
Amphotericine	0.05	StrainB3	25	Rep1	Plate_29_24hr_N5	0.3293	0.2293	0.588385994876174
Amphotericine	0.1	StrainB3	50	Rep1	Plate_29_24hr_N6	0.1614	0.0614	0.875149444918873
Amphotericine	0.2	StrainB3	100	Rep1	Plate_29_24hr_N7	0.0992	-0.000800000000000009	0.981383432963279
Amphotericine	0.33	StrainB3	165	Rep1	Plate_29_24hr_N8	0.0911	-0.00890000000000001	0.995217762596072
Amphotericine	0.5	StrainB3	250	Rep1	Plate_29_24hr_N9	0.0958	-0.00420000000000001	0.987190435525192
Amphotericine	0.6	StrainB3	300	Rep1	Plate_29_24hr_N10	0.0894	-0.0106	0.998121263877028
Amphotericine	0.75	StrainB3	375	Rep1	Plate_29_24hr_N11	0.0948	-0.00520000000000001	0.988898377455167
DMSO-250	0	StrainB3	250	Rep1	Plate_29_24hr_N12	0.384	0.284	0.494961571306576
Amphotericine	1	StrainB3	500	Rep1	Plate_29_24hr_N13	0.0912	-0.0088	0.995046968403074
Amphotericine	1.35	StrainB3	675	Rep1	Plate_29_24hr_N14	0.0921	-0.0079	0.993509820666097
Amphotericine	2	StrainB3	25	Rep1	Plate_29_24hr_N15	0.0932	-0.0068	0.991631084543126
Amphotericine	4	StrainB3	50	Rep1	Plate_29_24hr_N16	0.0921	-0.0079	0.993509820666097
Amphotericine	6	StrainB3	75	Rep1	Plate_29_24hr_N17	0.0907	-0.0093	0.995900939368061
Amphotericine	8	StrainB3	100	Rep1	Plate_29_24hr_N18	0.0908	-0.0092	0.995730145175064
Amphotericine	10	StrainB3	125	Rep1	Plate_29_24hr_N19	0.0921	-0.0079	0.993509820666097
Amphotericine	12	StrainB3	150	Rep1	Plate_29_24hr_N20	0.0958	-0.00420000000000001	0.987190435525192
Amphotericine	14	StrainB3	175	Rep1	Plate_29_24hr_N21	0.0928	-0.00720000000000001	0.992314261315115
Amphotericine	16	StrainB3	200	Rep1	Plate_29_24hr_N22	0.1025	0.00249999999999999	0.975747224594364
Amphotericine	18	StrainB3	225	Rep1	Plate_29_24hr_N23	0.1025	0.00249999999999999	0.975747224594364
Amphotericine	20	StrainB3	250	Rep1	Plate_29_24hr_N24	0.1059	0.00589999999999999	0.969940222032451
Chloroxine	0.01	StrainB3	25	Rep1	Plate_29_24hr_O1	0.3983	0.2983	0.470538001707942
Chloroxine	0.05002	StrainB3	125	Rep1	Plate_29_24hr_O2	0.4976	0.3976	0.300939368061486
DMSO-100	0	StrainB3	100	Rep1	Plate_29_24hr_O3	0.2788	0.1788	0.674637062339881
Chloroxine	0.10003	StrainB3	250	Rep1	Plate_29_24hr_O4	0.4487	0.3487	0.384457728437233
Chloroxine	0.05	StrainB3	25	Rep1	Plate_29_24hr_O5	0.2971	0.1971	0.643381725021349
Chloroxine	0.1	StrainB3	50	Rep1	Plate_29_24hr_O6	0.4111	0.3111	0.44867634500427
Chloroxine	0.2	StrainB3	100	Rep1	Plate_29_24hr_O7	0.3789	0.2789	0.503672075149445
Chloroxine	0.33	StrainB3	165	Rep1	Plate_29_24hr_O8	0.2218	0.1218	0.77198975234842
Chloroxine	0.5	StrainB3	250	Rep1	Plate_29_24hr_O9	0.1058	0.0058	0.970111016225448
Chloroxine	0.6	StrainB3	300	Rep1	Plate_29_24hr_O10	0.1027	0.00269999999999999	0.975405636208369
Chloroxine	0.75	StrainB3	375	Rep1	Plate_29_24hr_O11	0.0993	-0.000700000000000006	0.981212638770282
DMSO-250	0	StrainB3	250	Rep1	Plate_29_24hr_O12	0.3393	0.2393	0.57130657557643
Chloroxine	1	StrainB3	500	Rep1	Plate_29_24hr_O13	0.0966	-0.0034	0.985824081981213
Chloroxine	1.35	StrainB3	675	Rep1	Plate_29_24hr_O14	0.094	-0.00600000000000001	0.990264730999146
Chloroxine	2	StrainB3	25	Rep1	Plate_29_24hr_O15	0.0928	-0.00720000000000001	0.992314261315115
Chloroxine	4	StrainB3	50	Rep1	Plate_29_24hr_O16	0.0932	-0.0068	0.991631084543126
Chloroxine	6	StrainB3	75	Rep1	Plate_29_24hr_O17	0.0901	-0.00990000000000001	0.996925704526046
Chloroxine	8	StrainB3	100	Rep1	Plate_29_24hr_O18	0.092	-0.00800000000000001	0.993680614859095
Chloroxine	10	StrainB3	125	Rep1	Plate_29_24hr_O19	0.0926	-0.0074	0.99265584970111
Chloroxine	12	StrainB3	150	Rep1	Plate_29_24hr_O20	0.0931	-0.0069	0.991801878736123
Chloroxine	14	StrainB3	175	Rep1	Plate_29_24hr_O21	0.0923	-0.00770000000000001	0.993168232280103
Chloroxine	16	StrainB3	200	Rep1	Plate_29_24hr_O22	0.0942	-0.0058	0.989923142613151
Chloroxine	18	StrainB3	225	Rep1	Plate_29_24hr_O23	0.1082	0.0082	0.96601195559351
Chloroxine	20	StrainB3	250	Rep1	Plate_29_24hr_O24	0.1016	0.00159999999999999	0.977284372331341
Fluconazole	0.01	StrainB3	25	Rep1	Plate_29_24hr_P1	0.4169	0.3169	0.438770281810419
Fluconazole	0.02001	StrainB3	50	Rep1	Plate_29_24hr_P2	0.4311	0.3311	0.414517506404782
DMSO-100	0	StrainB3	100	Rep1	Plate_29_24hr_P3	0.466	0.366	0.354910333048676
Fluconazole	0.05002	StrainB3	125	Rep1	Plate_29_24hr_P4	0.4412	0.3412	0.397267292912041
Fluconazole	0.10003	StrainB3	250	Rep1	Plate_29_24hr_P5	0.369	0.269	0.520580700256191
Fluconazole	0.20007	StrainB3	500	Rep1	Plate_29_24hr_P6	0.3455	0.2455	0.560717335610589
Fluconazole	2	StrainB3	25	Rep1	Plate_29_24hr_P7	0.3866	0.2866	0.490520922288642
Fluconazole	6	StrainB3	75	Rep1	Plate_29_24hr_P8	0.3507	0.2507	0.551836037574722
Fluconazole	10	StrainB3	125	Rep1	Plate_29_24hr_P9	0.2759	0.1759	0.679590093936806
Fluconazole	30	StrainB3	375	Rep1	Plate_29_24hr_P10	0.1196	0.0196	0.946541417591802
Fluconazole	65.333	StrainB3	25	Rep1	Plate_29_24hr_P11	0.0989	-0.0011	0.981895815542272
DMSO-250	0	StrainB3	250	Rep1	Plate_29_24hr_P12	0.5213	0.4213	0.260461144321093
Fluconazole	130.667	StrainB3	50	Rep1	Plate_29_24hr_P13	0.0995	-5e-04	0.980871050384287
Fluconazole	196	StrainB3	75	Rep1	Plate_29_24hr_P14	0.0985	-0.0015	0.982578992314261
Fluconazole	261.333	StrainB3	100	Rep1	Plate_29_24hr_P15	0.1007	0.000699999999999992	0.978821520068318
Fluconazole	326.667	StrainB3	125	Rep1	Plate_29_24hr_P16	0.0953	-0.00470000000000001	0.988044406490179
Fluconazole	522.667	StrainB3	200	Rep1	Plate_29_24hr_P17	0.0959	-0.00410000000000001	0.987019641332195
Fluconazole	784	StrainB3	300	Rep1	Plate_29_24hr_P18	0.093	-0.00700000000000001	0.99197267292912
Fluconazole	1045.333	StrainB3	400	Rep1	Plate_29_24hr_P19	0.0935	-0.00650000000000001	0.991118701964133
Fluconazole	1306.667	StrainB3	500	Rep1	Plate_29_24hr_P20	0.0952	-0.0048	0.988215200683177
Fluconazole	1568	StrainB3	600	Rep1	Plate_29_24hr_P21	0.0977	-0.00230000000000001	0.983945345858241
Fluconazole	1829.333	StrainB3	700	Rep1	Plate_29_24hr_P22	0.0918	-0.0082	0.99402220324509
Fluconazole	2090.667	StrainB3	800	Rep1	Plate_29_24hr_P23	0.0982	-0.00180000000000001	0.983091374893254
Fluconazole	2613.333	StrainB3	1000	Rep1	Plate_29_24hr_P24	0.0987	-0.00130000000000001	0.982237403928266
Miltefosine	0.05	StrainB3	25	Rep2	Plate_30_24hr_A1	0.5225	0.4225	0.258411614005124
Miltefosine	0.1	StrainB3	50	Rep2	Plate_30_24hr_A2	0.3656	0.2656	0.526387702818104
DMSO-1000	0	StrainB3	1000	Rep2	Plate_30_24hr_A3	0.443	0.343	0.394192997438087
Miltefosine	0.25	StrainB3	125	Rep2	Plate_30_24hr_A4	0.3915	0.2915	0.482152006831768
Miltefosine	0.5	StrainB3	250	Rep2	Plate_30_24hr_A5	0.3543	0.2543	0.545687446626815
Miltefosine	0.75	StrainB3	375	Rep2	Plate_30_24hr_A6	0.3351	0.2351	0.578479931682323
Miltefosine	1	StrainB3	500	Rep2	Plate_30_24hr_A7	0.3212	0.2212	0.602220324508967
Miltefosine	2	StrainB3	25	Rep2	Plate_30_24hr_A8	0.2734	0.1734	0.683859948761742
Miltefosine	4	StrainB3	50	Rep2	Plate_30_24hr_A9	0.1107	0.0107	0.961742100768574
Miltefosine	6	StrainB3	75	Rep2	Plate_30_24hr_A10	0.1097	0.0097	0.963450042698548
Miltefosine	8	StrainB3	100	Rep2	Plate_30_24hr_A11	0.1105	0.0105	0.962083689154569
DMSO-500	0	StrainB3	500	Rep2	Plate_30_24hr_A12	0.441	0.341	0.397608881298036
Miltefosine	10	StrainB3	125	Rep2	Plate_30_24hr_A13	0.1305	0.0305	0.927924850555081
Miltefosine	12	StrainB3	150	Rep2	Plate_30_24hr_A14	0.1169	0.0169	0.951152860802733
Miltefosine	14	StrainB3	175	Rep2	Plate_30_24hr_A15	0.1127	0.0127	0.958326216908625
Miltefosine	16	StrainB3	200	Rep2	Plate_30_24hr_A16	0.1109	0.0109	0.961400512382579
Miltefosine	18	StrainB3	225	Rep2	Plate_30_24hr_A17	0.1146	0.0146	0.955081127241674
Miltefosine	20	StrainB3	250	Rep2	Plate_30_24hr_A18	0.109	0.00899999999999999	0.96464560204953
Miltefosine	23.333	StrainB3	175	Rep2	Plate_30_24hr_A19	0.1092	0.0092	0.964304013663535
Miltefosine	30	StrainB3	225	Rep2	Plate_30_24hr_A20	0.1095	0.00949999999999999	0.963791631084543
Miltefosine	50	StrainB3	375	Rep2	Plate_30_24hr_A21	0.1115	0.0115	0.960375747224594
Miltefosine	73.333	StrainB3	550	Rep2	Plate_30_24hr_A22	0.116	0.016	0.95269000853971
Miltefosine	100	StrainB3	750	Rep2	Plate_30_24hr_A23	0.113	0.013	0.957813834329633
Miltefosine	133.3	StrainB3	999.75	Rep2	Plate_30_24hr_A24	0.1045	0.00449999999999999	0.972331340734415
Pentamidine	0.05	StrainB3	25	Rep2	Plate_30_24hr_B1	0.3596	0.2596	0.536635354397951
Pentamidine	0.1	StrainB3	50	Rep2	Plate_30_24hr_B2	0.3945	0.2945	0.477028181041845
DMSO-1000	0	StrainB3	1000	Rep2	Plate_30_24hr_B3	0.496	0.396	0.303672075149445
Pentamidine	0.25	StrainB3	125	Rep2	Plate_30_24hr_B4	0.2859	0.1859	0.662510674637062
Pentamidine	0.5	StrainB3	250	Rep2	Plate_30_24hr_B5	0.3302	0.2302	0.586848847139197
Pentamidine	0.75	StrainB3	375	Rep2	Plate_30_24hr_B6	0.2261	0.1261	0.76464560204953
Pentamidine	1	StrainB3	500	Rep2	Plate_30_24hr_B7	0.2393	0.1393	0.742100768573869
Pentamidine	2	StrainB3	25	Rep2	Plate_30_24hr_B8	0.2754	0.1754	0.680444064901793
Pentamidine	4	StrainB3	50	Rep2	Plate_30_24hr_B9	0.1908	0.0908	0.824935952177626
Pentamidine	6	StrainB3	75	Rep2	Plate_30_24hr_B10	0.2099	0.1099	0.792314261315115
Pentamidine	8	StrainB3	100	Rep2	Plate_30_24hr_B11	0.1427	0.0427	0.907087959009394
DMSO-500	0	StrainB3	500	Rep2	Plate_30_24hr_B12	0.3884	0.2884	0.487446626814688
Pentamidine	10	StrainB3	125	Rep2	Plate_30_24hr_B13	0.1798	0.0798	0.843723313407344
Pentamidine	12	StrainB3	150	Rep2	Plate_30_24hr_B14	0.1897	0.0897	0.826814688300598
Pentamidine	14	StrainB3	175	Rep2	Plate_30_24hr_B15	0.1956	0.0956	0.816737830913749
Pentamidine	16	StrainB3	200	Rep2	Plate_30_24hr_B16	0.1779	0.0779	0.846968403074295
Pentamidine	18	StrainB3	225	Rep2	Plate_30_24hr_B17	0.1805	0.0805	0.842527754056362
Pentamidine	20	StrainB3	250	Rep2	Plate_30_24hr_B18	0.1621	0.0621	0.873953885567891
Pentamidine	23.333	StrainB3	175	Rep2	Plate_30_24hr_B19	0.1523	0.0523	0.89069171648164
Pentamidine	30	StrainB3	225	Rep2	Plate_30_24hr_B20	0.1274	0.0274	0.933219470538002
Pentamidine	50	StrainB3	375	Rep2	Plate_30_24hr_B21	0.1315	0.0315	0.926216908625107
Pentamidine	73.333	StrainB3	550	Rep2	Plate_30_24hr_B22	0.1174	0.0174	0.950298889837746
Pentamidine	100	StrainB3	750	Rep2	Plate_30_24hr_B23	0.4592	0.3592	0.366524338172502
Pentamidine	133.3	StrainB3	999.75	Rep2	Plate_30_24hr_B24	0.1111	0.0111	0.961058923996584
Cloxiquine	0.05	StrainB3	25	Rep2	Plate_30_24hr_C1	0.3745	0.2745	0.511187019641332
Cloxiquine	0.1	StrainB3	50	Rep2	Plate_30_24hr_C2	0.3891	0.2891	0.486251067463706
DMSO-1000	0	StrainB3	1000	Rep2	Plate_30_24hr_C3	0.3492	0.2492	0.554397950469684
Cloxiquine	0.25	StrainB3	125	Rep2	Plate_30_24hr_C4	0.3069	0.2069	0.6266438941076
Cloxiquine	0.5	StrainB3	250	Rep2	Plate_30_24hr_C5	0.368	0.268	0.522288642186166
Cloxiquine	0.75	StrainB3	375	Rep2	Plate_30_24hr_C6	0.368	0.268	0.522288642186166
Cloxiquine	1	StrainB3	500	Rep2	Plate_30_24hr_C7	0.3773	0.2773	0.506404782237404
Cloxiquine	2	StrainB3	25	Rep2	Plate_30_24hr_C8	0.4197	0.3197	0.43398804440649
Cloxiquine	4	StrainB3	50	Rep2	Plate_30_24hr_C9	0.4196	0.3196	0.434158838599488
Cloxiquine	6	StrainB3	75	Rep2	Plate_30_24hr_C10	0.4246	0.3246	0.425619128949616
Cloxiquine	8	StrainB3	100	Rep2	Plate_30_24hr_C11	0.2621	0.1621	0.703159692570453
DMSO-500	0	StrainB3	500	Rep2	Plate_30_24hr_C12	0.4511	0.3511	0.380358667805295
Cloxiquine	10	StrainB3	125	Rep2	Plate_30_24hr_C13	0.2716	0.1716	0.686934244235696
Cloxiquine	12	StrainB3	150	Rep2	Plate_30_24hr_C14	0.189	0.089	0.82801024765158
Cloxiquine	14	StrainB3	175	Rep2	Plate_30_24hr_C15	0.1238	0.0238	0.939368061485909
Cloxiquine	16	StrainB3	200	Rep2	Plate_30_24hr_C16	0.1288	0.0288	0.930828351836038
Cloxiquine	18	StrainB3	225	Rep2	Plate_30_24hr_C17	0.1233	0.0233	0.940222032450897
Cloxiquine	20	StrainB3	250	Rep2	Plate_30_24hr_C18	0.1194	0.0194	0.946883005977797
Cloxiquine	23.333	StrainB3	175	Rep2	Plate_30_24hr_C19	0.1147	0.0147	0.954910333048676
Cloxiquine	30	StrainB3	225	Rep2	Plate_30_24hr_C20	0.1117	0.0117	0.9600341588386
Cloxiquine	50	StrainB3	375	Rep2	Plate_30_24hr_C21	0.1098	0.00979999999999999	0.963279248505551
Cloxiquine	73.333	StrainB3	550	Rep2	Plate_30_24hr_C22	0.1106	0.0106	0.961912894961571
Cloxiquine	100	StrainB3	750	Rep2	Plate_30_24hr_C23	0.1099	0.00989999999999999	0.963108454312553
Cloxiquine	133.3	StrainB3	999.75	Rep2	Plate_30_24hr_C24	0.102	0.00199999999999999	0.976601195559351
Disulfiram	0.05	StrainB3	25	Rep2	Plate_30_24hr_D1	0.3817	0.2817	0.498889837745517
Disulfiram	0.1	StrainB3	50	Rep2	Plate_30_24hr_D2	0.4108	0.3108	0.449188727583262
DMSO-1000	0	StrainB3	1000	Rep2	Plate_30_24hr_D3	0.3417	0.2417	0.567207514944492
Disulfiram	0.25	StrainB3	125	Rep2	Plate_30_24hr_D4	0.4108	0.3108	0.449188727583262
Disulfiram	0.5	StrainB3	250	Rep2	Plate_30_24hr_D5	0.4219	0.3219	0.430230572160547
Disulfiram	0.75	StrainB3	375	Rep2	Plate_30_24hr_D6	0.5769	0.4769	0.165499573014518
Disulfiram	1	StrainB3	500	Rep2	Plate_30_24hr_D7	0.3904	0.2904	0.48403074295474
Disulfiram	2	StrainB3	25	Rep2	Plate_30_24hr_D8	0.4096	0.3096	0.451238257899231
Disulfiram	4	StrainB3	50	Rep2	Plate_30_24hr_D9	0.1605	0.0605	0.87668659265585
Disulfiram	6	StrainB3	75	Rep2	Plate_30_24hr_D10	0.1101	0.0101	0.962766865926558
Disulfiram	8	StrainB3	100	Rep2	Plate_30_24hr_D11	0.1095	0.00949999999999999	0.963791631084543
DMSO-500	0	StrainB3	500	Rep2	Plate_30_24hr_D12	0.4227	0.3227	0.428864218616567
Disulfiram	10	StrainB3	125	Rep2	Plate_30_24hr_D13	0.1164	0.0164	0.95200683176772
Disulfiram	12	StrainB3	150	Rep2	Plate_30_24hr_D14	0.1136	0.0136	0.956789069171648
Disulfiram	14	StrainB3	175	Rep2	Plate_30_24hr_D15	0.1119	0.0119	0.959692570452605
Disulfiram	16	StrainB3	200	Rep2	Plate_30_24hr_D16	0.1283	0.0283	0.931682322801025
Disulfiram	18	StrainB3	225	Rep2	Plate_30_24hr_D17	0.1209	0.0209	0.944321093082835
Disulfiram	20	StrainB3	250	Rep2	Plate_30_24hr_D18	0.109	0.00899999999999999	0.96464560204953
Disulfiram	23.333	StrainB3	175	Rep2	Plate_30_24hr_D19	0.1108	0.0108	0.961571306575576
Disulfiram	30	StrainB3	225	Rep2	Plate_30_24hr_D20	0.1078	0.0078	0.9666951323655
Disulfiram	50	StrainB3	375	Rep2	Plate_30_24hr_D21	0.1132	0.0132	0.957472245943638
Disulfiram	73.333	StrainB3	550	Rep2	Plate_30_24hr_D22	0.1114	0.0114	0.960546541417592
Disulfiram	100	StrainB3	750	Rep2	Plate_30_24hr_D23	0.1095	0.00949999999999999	0.963791631084543
Disulfiram	133.3	StrainB3	999.75	Rep2	Plate_30_24hr_D24	0.1067	0.0067	0.968573868488471
Terbinafine	0.05	StrainB3	25	Rep2	Plate_30_24hr_E1	0.3873	0.2873	0.48932536293766
Terbinafine	0.1	StrainB3	50	Rep2	Plate_30_24hr_E2	0.3669	0.2669	0.524167378309137
DMSO-1000	0	StrainB3	1000	Rep2	Plate_30_24hr_E3	0.3216	0.2216	0.601537147736977
Terbinafine	0.25	StrainB3	125	Rep2	Plate_30_24hr_E4	0.2347	0.1347	0.749957301451751
Terbinafine	0.5	StrainB3	250	Rep2	Plate_30_24hr_E5	0.1427	0.0427	0.907087959009394
Terbinafine	0.75	StrainB3	375	Rep2	Plate_30_24hr_E6	0.1136	0.0136	0.956789069171648
Terbinafine	1	StrainB3	500	Rep2	Plate_30_24hr_E7	0.1198	0.0198	0.946199829205807
Terbinafine	2	StrainB3	25	Rep2	Plate_30_24hr_E8	0.1202	0.0202	0.945516652433817
Terbinafine	4	StrainB3	50	Rep2	Plate_30_24hr_E9	0.1174	0.0174	0.950298889837746
Terbinafine	6	StrainB3	75	Rep2	Plate_30_24hr_E10	0.1116	0.0116	0.960204953031597
Terbinafine	8	StrainB3	100	Rep2	Plate_30_24hr_E11	0.1106	0.0106	0.961912894961571
DMSO-500	0	StrainB3	500	Rep2	Plate_30_24hr_E12	0.409	0.309	0.452263023057216
Terbinafine	10	StrainB3	125	Rep2	Plate_30_24hr_E13	0.1194	0.0194	0.946883005977797
Terbinafine	12	StrainB3	150	Rep2	Plate_30_24hr_E14	0.113	0.013	0.957813834329633
Terbinafine	14	StrainB3	175	Rep2	Plate_30_24hr_E15	0.1129	0.0129	0.95798462852263
Terbinafine	16	StrainB3	200	Rep2	Plate_30_24hr_E16	0.1165	0.0165	0.951836037574722
Terbinafine	18	StrainB3	225	Rep2	Plate_30_24hr_E17	0.1177	0.0177	0.949786507258753
Terbinafine	20	StrainB3	250	Rep2	Plate_30_24hr_E18	0.1085	0.00849999999999999	0.965499573014517
Terbinafine	23.333	StrainB3	175	Rep2	Plate_30_24hr_E19	0.1146	0.0146	0.955081127241674
Terbinafine	30	StrainB3	225	Rep2	Plate_30_24hr_E20	0.1026	0.00259999999999999	0.975576430401366
Terbinafine	50	StrainB3	375	Rep2	Plate_30_24hr_E21	0.1124	0.0124	0.958838599487617
Terbinafine	73.333	StrainB3	550	Rep2	Plate_30_24hr_E22	0.1081	0.0081	0.966182749786507
Terbinafine	100	StrainB3	750	Rep2	Plate_30_24hr_E23	0.1056	0.00559999999999999	0.970452604611443
Terbinafine	133.3	StrainB3	999.75	Rep2	Plate_30_24hr_E24	0.0941	-0.0059	0.990093936806149
Triclabendazole	0.05	StrainB3	25	Rep2	Plate_30_24hr_F1	0.2968	0.1968	0.643894107600341
Triclabendazole	0.1	StrainB3	50	Rep2	Plate_30_24hr_F2	0.382	0.282	0.498377455166524
DMSO-1000	0	StrainB3	1000	Rep2	Plate_30_24hr_F3	0.4851	0.3851	0.322288642186166
Triclabendazole	0.25	StrainB3	125	Rep2	Plate_30_24hr_F4	0.459	0.359	0.366865926558497
Triclabendazole	0.5	StrainB3	250	Rep2	Plate_30_24hr_F5	0.2973	0.1973	0.643040136635354
Triclabendazole	0.75	StrainB3	375	Rep2	Plate_30_24hr_F6	0.2	0.1	0.809222886421862
Triclabendazole	1	StrainB3	500	Rep2	Plate_30_24hr_F7	0.2232	0.1232	0.769598633646456
Triclabendazole	2	StrainB3	25	Rep2	Plate_30_24hr_F8	0.2037	0.1037	0.802903501280956
Triclabendazole	4	StrainB3	50	Rep2	Plate_30_24hr_F9	0.1399	0.0399	0.911870196413322
Triclabendazole	6	StrainB3	75	Rep2	Plate_30_24hr_F10	0.1185	0.0185	0.948420153714774
Triclabendazole	8	StrainB3	100	Rep2	Plate_30_24hr_F11	0.1103	0.0103	0.962425277540564
